ID,CATEGORY,LABEL,VALUE
us-gaap_AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation_9A4EADAE1B743B1E4784CB475C1D12B1,us_gaap_value,context_ref,FD2018Q3YTD
us-gaap_AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation_9A4EADAE1B743B1E4784CB475C1D12B1,us_gaap_value,fraction_id,d205914394e5059-wk-Fact-385C77B12C275791BCF10BD80A2F9777
us-gaap_AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation_9A4EADAE1B743B1E4784CB475C1D12B1,us_gaap_value,unit_ref,usd
us-gaap_AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation_9A4EADAE1B743B1E4784CB475C1D12B1,us_gaap_value,decimals,-6
us-gaap_AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation_9A4EADAE1B743B1E4784CB475C1D12B1,us_gaap_value,scale,6
us-gaap_AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation_9A4EADAE1B743B1E4784CB475C1D12B1,us_gaap_value,format,ixt:numdotdecimal
us-gaap_AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation_9A4EADAE1B743B1E4784CB475C1D12B1,us_gaap_value,value,"2,663"
us-gaap_AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation_9A4EADAE1B743B1E4784CB475C1D12B1,label_label,item_type,label_label
us-gaap_AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation_9A4EADAE1B743B1E4784CB475C1D12B1,label_label,id,lab_us-gaap_AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation_9A4EADAE1B743B1E4784CB475C1D12B1_label_en-US
us-gaap_AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation_9A4EADAE1B743B1E4784CB475C1D12B1,label_label,label,lab_us-gaap_AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation_9A4EADAE1B743B1E4784CB475C1D12B1
us-gaap_AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation_9A4EADAE1B743B1E4784CB475C1D12B1,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation_9A4EADAE1B743B1E4784CB475C1D12B1,label_label,type,resource
us-gaap_AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation_9A4EADAE1B743B1E4784CB475C1D12B1,label_label,lang,en-US
us-gaap_AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue_234234C8A13AB713B506CB475C1D7B6A,label_id,lab_us-gaap_AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue_234234C8A13AB713B506CB475C1D7B6A,None
us-gaap_AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue_234234C8A13AB713B506CB475C1D7B6A,location_id,loc_us-gaap_AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue_234234C8A13AB713B506CB475C1D7B6A,None
us-gaap_AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue_234234C8A13AB713B506CB475C1D7B6A,us_gaap_id,us-gaap:AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,None
us-gaap_AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue_234234C8A13AB713B506CB475C1D7B6A,us_gaap_value,id,us-gaap:AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue
us-gaap_AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue_234234C8A13AB713B506CB475C1D7B6A,us_gaap_value,master_id,us-gaap_AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue_234234C8A13AB713B506CB475C1D7B6A
us-gaap_AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue_234234C8A13AB713B506CB475C1D7B6A,us_gaap_value,context_ref,FD2018Q3YTD
us-gaap_AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue_234234C8A13AB713B506CB475C1D7B6A,us_gaap_value,fraction_id,d205914394e5283-wk-Fact-0DF7C30907725CCDB6E4DF1FB68ABBC5
us-gaap_AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue_234234C8A13AB713B506CB475C1D7B6A,us_gaap_value,unit_ref,usd
us-gaap_AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue_234234C8A13AB713B506CB475C1D7B6A,us_gaap_value,decimals,-6
us-gaap_AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue_234234C8A13AB713B506CB475C1D7B6A,us_gaap_value,scale,6
us-gaap_AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue_234234C8A13AB713B506CB475C1D7B6A,us_gaap_value,format,ixt:numdotdecimal
us-gaap_AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue_234234C8A13AB713B506CB475C1D7B6A,us_gaap_value,value,"3,180"
us-gaap_AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue_234234C8A13AB713B506CB475C1D7B6A,label_label,item_type,label_label
us-gaap_AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue_234234C8A13AB713B506CB475C1D7B6A,label_label,id,lab_us-gaap_AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue_234234C8A13AB713B506CB475C1D7B6A_label_en-US
us-gaap_AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue_234234C8A13AB713B506CB475C1D7B6A,label_label,label,lab_us-gaap_AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue_234234C8A13AB713B506CB475C1D7B6A
us-gaap_AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue_234234C8A13AB713B506CB475C1D7B6A,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue_234234C8A13AB713B506CB475C1D7B6A,label_label,type,resource
us-gaap_AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue_234234C8A13AB713B506CB475C1D7B6A,label_label,lang,en-US
us-gaap_StockRepurchasedDuringPeriodShares_95ABD125CE2F7007699ECB475C1E4146,label_id,lab_us-gaap_StockRepurchasedDuringPeriodShares_95ABD125CE2F7007699ECB475C1E4146,None
us-gaap_StockRepurchasedDuringPeriodShares_95ABD125CE2F7007699ECB475C1E4146,location_id,loc_us-gaap_StockRepurchasedDuringPeriodShares_95ABD125CE2F7007699ECB475C1E4146,None
us-gaap_StockRepurchasedDuringPeriodShares_95ABD125CE2F7007699ECB475C1E4146,us_gaap_id,us-gaap:StockRepurchasedDuringPeriodShares,None
us-gaap_StockRepurchasedDuringPeriodShares_95ABD125CE2F7007699ECB475C1E4146,us_gaap_value,id,us-gaap:StockRepurchasedDuringPeriodShares
us-gaap_StockRepurchasedDuringPeriodShares_95ABD125CE2F7007699ECB475C1E4146,us_gaap_value,master_id,us-gaap_StockRepurchasedDuringPeriodShares_95ABD125CE2F7007699ECB475C1E4146
us-gaap_StockRepurchasedDuringPeriodShares_95ABD125CE2F7007699ECB475C1E4146,us_gaap_value,context_ref,FD2018Q3YTD_us-gaap_StatementEquityComponentsAxis_us-gaap_CommonStockMember
us-gaap_StockRepurchasedDuringPeriodShares_95ABD125CE2F7007699ECB475C1E4146,us_gaap_value,fraction_id,d205914394e5418-wk-Fact-909953BDDB725973902F5DC8AFA380E7
us-gaap_StockRepurchasedDuringPeriodShares_95ABD125CE2F7007699ECB475C1E4146,us_gaap_value,unit_ref,shares
us-gaap_StockRepurchasedDuringPeriodShares_95ABD125CE2F7007699ECB475C1E4146,us_gaap_value,decimals,-6
us-gaap_StockRepurchasedDuringPeriodShares_95ABD125CE2F7007699ECB475C1E4146,us_gaap_value,scale,6
us-gaap_StockRepurchasedDuringPeriodShares_95ABD125CE2F7007699ECB475C1E4146,us_gaap_value,format,ixt:numdotdecimal
us-gaap_StockRepurchasedDuringPeriodShares_95ABD125CE2F7007699ECB475C1E4146,us_gaap_value,value,54
us-gaap_StockRepurchasedDuringPeriodShares_95ABD125CE2F7007699ECB475C1E4146,label_label,item_type,label_label
us-gaap_StockRepurchasedDuringPeriodShares_95ABD125CE2F7007699ECB475C1E4146,label_label,id,lab_us-gaap_StockRepurchasedDuringPeriodShares_95ABD125CE2F7007699ECB475C1E4146_label_en-US
us-gaap_StockRepurchasedDuringPeriodShares_95ABD125CE2F7007699ECB475C1E4146,label_label,label,lab_us-gaap_StockRepurchasedDuringPeriodShares_95ABD125CE2F7007699ECB475C1E4146
us-gaap_StockRepurchasedDuringPeriodShares_95ABD125CE2F7007699ECB475C1E4146,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_StockRepurchasedDuringPeriodShares_95ABD125CE2F7007699ECB475C1E4146,label_label,type,resource
us-gaap_StockRepurchasedDuringPeriodShares_95ABD125CE2F7007699ECB475C1E4146,label_label,lang,en-US
us-gaap_StockRepurchasedDuringPeriodValue_CDE0087749C98B52A668CB475C1E69F4,label_id,lab_us-gaap_StockRepurchasedDuringPeriodValue_CDE0087749C98B52A668CB475C1E69F4,None
us-gaap_StockRepurchasedDuringPeriodValue_CDE0087749C98B52A668CB475C1E69F4,location_id,loc_us-gaap_StockRepurchasedDuringPeriodValue_CDE0087749C98B52A668CB475C1E69F4,None
us-gaap_StockRepurchasedDuringPeriodValue_CDE0087749C98B52A668CB475C1E69F4,us_gaap_id,us-gaap:StockRepurchasedDuringPeriodValue,None
us-gaap_StockRepurchasedDuringPeriodValue_CDE0087749C98B52A668CB475C1E69F4,us_gaap_value,id,us-gaap:StockRepurchasedDuringPeriodValue
us-gaap_StockRepurchasedDuringPeriodValue_CDE0087749C98B52A668CB475C1E69F4,us_gaap_value,master_id,us-gaap_StockRepurchasedDuringPeriodValue_CDE0087749C98B52A668CB475C1E69F4
us-gaap_StockRepurchasedDuringPeriodValue_CDE0087749C98B52A668CB475C1E69F4,us_gaap_value,context_ref,FD2018Q3YTD
us-gaap_StockRepurchasedDuringPeriodValue_CDE0087749C98B52A668CB475C1E69F4,us_gaap_value,fraction_id,d205914394e5511-wk-Fact-FF4144936F83532B9F68E3D8D7C94587
us-gaap_StockRepurchasedDuringPeriodValue_CDE0087749C98B52A668CB475C1E69F4,us_gaap_value,unit_ref,usd
us-gaap_StockRepurchasedDuringPeriodValue_CDE0087749C98B52A668CB475C1E69F4,us_gaap_value,decimals,-6
us-gaap_StockRepurchasedDuringPeriodValue_CDE0087749C98B52A668CB475C1E69F4,us_gaap_value,scale,6
us-gaap_StockRepurchasedDuringPeriodValue_CDE0087749C98B52A668CB475C1E69F4,us_gaap_value,format,ixt:numdotdecimal
us-gaap_StockRepurchasedDuringPeriodValue_CDE0087749C98B52A668CB475C1E69F4,us_gaap_value,value,"9,385"
us-gaap_StockRepurchasedDuringPeriodValue_CDE0087749C98B52A668CB475C1E69F4,label_label,item_type,label_label
us-gaap_StockRepurchasedDuringPeriodValue_CDE0087749C98B52A668CB475C1E69F4,label_label,id,lab_us-gaap_StockRepurchasedDuringPeriodValue_CDE0087749C98B52A668CB475C1E69F4_label_en-US
us-gaap_StockRepurchasedDuringPeriodValue_CDE0087749C98B52A668CB475C1E69F4,label_label,label,lab_us-gaap_StockRepurchasedDuringPeriodValue_CDE0087749C98B52A668CB475C1E69F4
us-gaap_StockRepurchasedDuringPeriodValue_CDE0087749C98B52A668CB475C1E69F4,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_StockRepurchasedDuringPeriodValue_CDE0087749C98B52A668CB475C1E69F4,label_label,type,resource
us-gaap_StockRepurchasedDuringPeriodValue_CDE0087749C98B52A668CB475C1E69F4,label_label,lang,en-US
us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent_707B3D1798AC670DDA39CB475C1E3861,label_id,lab_us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent_707B3D1798AC670DDA39CB475C1E3861,None
us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent_707B3D1798AC670DDA39CB475C1E3861,location_id,loc_us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent_707B3D1798AC670DDA39CB475C1E3861,None
us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent_707B3D1798AC670DDA39CB475C1E3861,us_gaap_id,us-gaap:OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,None
us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent_707B3D1798AC670DDA39CB475C1E3861,us_gaap_value,id,us-gaap:OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent
us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent_707B3D1798AC670DDA39CB475C1E3861,us_gaap_value,master_id,us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent_707B3D1798AC670DDA39CB475C1E3861
us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent_707B3D1798AC670DDA39CB475C1E3861,us_gaap_value,context_ref,FD2018Q3YTD
us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent_707B3D1798AC670DDA39CB475C1E3861,us_gaap_value,fraction_id,d205914394e5739-wk-Fact-790E7F1281905C699A7A96A53823DBEA
us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent_707B3D1798AC670DDA39CB475C1E3861,us_gaap_value,unit_ref,usd
us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent_707B3D1798AC670DDA39CB475C1E3861,us_gaap_value,decimals,-6
us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent_707B3D1798AC670DDA39CB475C1E3861,us_gaap_value,scale,6
us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent_707B3D1798AC670DDA39CB475C1E3861,us_gaap_value,format,ixt:numdotdecimal
us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent_707B3D1798AC670DDA39CB475C1E3861,us_gaap_value,value,519
us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent_707B3D1798AC670DDA39CB475C1E3861,label_label,item_type,label_label
us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent_707B3D1798AC670DDA39CB475C1E3861,label_label,id,lab_us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent_707B3D1798AC670DDA39CB475C1E3861_label_en-US
us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent_707B3D1798AC670DDA39CB475C1E3861,label_label,label,lab_us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent_707B3D1798AC670DDA39CB475C1E3861
us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent_707B3D1798AC670DDA39CB475C1E3861,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent_707B3D1798AC670DDA39CB475C1E3861,label_label,type,resource
us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent_707B3D1798AC670DDA39CB475C1E3861,label_label,lang,en-US
us-gaap_CommonStockSharesOutstanding_83442D1E5D6A76C50DC1CB475C1E9BDC,label_id,lab_us-gaap_CommonStockSharesOutstanding_83442D1E5D6A76C50DC1CB475C1E9BDC,None
us-gaap_CommonStockSharesOutstanding_83442D1E5D6A76C50DC1CB475C1E9BDC,location_id,loc_us-gaap_CommonStockSharesOutstanding_83442D1E5D6A76C50DC1CB475C1E9BDC,None
us-gaap_CommonStockSharesOutstanding_83442D1E5D6A76C50DC1CB475C1E9BDC,us_gaap_id,us-gaap:CommonStockSharesOutstanding,None
us-gaap_CommonStockSharesOutstanding_83442D1E5D6A76C50DC1CB475C1E9BDC,us_gaap_value,id,us-gaap:CommonStockSharesOutstanding
us-gaap_CommonStockSharesOutstanding_83442D1E5D6A76C50DC1CB475C1E9BDC,us_gaap_value,master_id,us-gaap_CommonStockSharesOutstanding_83442D1E5D6A76C50DC1CB475C1E9BDC
us-gaap_CommonStockSharesOutstanding_83442D1E5D6A76C50DC1CB475C1E9BDC,us_gaap_value,context_ref,FI2018Q3_us-gaap_StatementEquityComponentsAxis_us-gaap_CommonStockMember
us-gaap_CommonStockSharesOutstanding_83442D1E5D6A76C50DC1CB475C1E9BDC,us_gaap_value,fraction_id,d205914394e6096-wk-Fact-8202C5E9E2F556D3819285CF2570A399
us-gaap_CommonStockSharesOutstanding_83442D1E5D6A76C50DC1CB475C1E9BDC,us_gaap_value,unit_ref,shares
us-gaap_CommonStockSharesOutstanding_83442D1E5D6A76C50DC1CB475C1E9BDC,us_gaap_value,decimals,-6
us-gaap_CommonStockSharesOutstanding_83442D1E5D6A76C50DC1CB475C1E9BDC,us_gaap_value,scale,6
us-gaap_CommonStockSharesOutstanding_83442D1E5D6A76C50DC1CB475C1E9BDC,us_gaap_value,format,ixt:numdotdecimal
us-gaap_CommonStockSharesOutstanding_83442D1E5D6A76C50DC1CB475C1E9BDC,us_gaap_value,value,"2,874"
us-gaap_CommonStockSharesOutstanding_83442D1E5D6A76C50DC1CB475C1E9BDC,label_label,item_type,label_label
us-gaap_CommonStockSharesOutstanding_83442D1E5D6A76C50DC1CB475C1E9BDC,label_label,id,lab_us-gaap_CommonStockSharesOutstanding_83442D1E5D6A76C50DC1CB475C1E9BDC_periodEndLabel_en-US
us-gaap_CommonStockSharesOutstanding_83442D1E5D6A76C50DC1CB475C1E9BDC,label_label,label,lab_us-gaap_CommonStockSharesOutstanding_83442D1E5D6A76C50DC1CB475C1E9BDC
us-gaap_CommonStockSharesOutstanding_83442D1E5D6A76C50DC1CB475C1E9BDC,label_label,role,http://www.xbrl.org/2003/role/periodEndLabel
us-gaap_CommonStockSharesOutstanding_83442D1E5D6A76C50DC1CB475C1E9BDC,label_label,type,resource
us-gaap_CommonStockSharesOutstanding_83442D1E5D6A76C50DC1CB475C1E9BDC,label_label,lang,en-US
us-gaap_StockholdersEquity_4DA76B25A9FE732D0B3BCB475C1E9888,label_id,lab_us-gaap_StockholdersEquity_4DA76B25A9FE732D0B3BCB475C1E9888,None
us-gaap_StockholdersEquity_4DA76B25A9FE732D0B3BCB475C1E9888,location_id,loc_us-gaap_StockholdersEquity_4DA76B25A9FE732D0B3BCB475C1E9888,None
us-gaap_StockholdersEquity_4DA76B25A9FE732D0B3BCB475C1E9888,us_gaap_id,us-gaap:StockholdersEquity,None
us-gaap_StockholdersEquity_4DA76B25A9FE732D0B3BCB475C1E9888,us_gaap_value,id,us-gaap:StockholdersEquity
us-gaap_StockholdersEquity_4DA76B25A9FE732D0B3BCB475C1E9888,us_gaap_value,master_id,us-gaap_StockholdersEquity_4DA76B25A9FE732D0B3BCB475C1E9888
us-gaap_StockholdersEquity_4DA76B25A9FE732D0B3BCB475C1E9888,us_gaap_value,context_ref,FI2018Q3
us-gaap_StockholdersEquity_4DA76B25A9FE732D0B3BCB475C1E9888,us_gaap_value,fraction_id,d205914394e6194-wk-Fact-0E3472B04A8650DE9F2DE84E5844F705
us-gaap_StockholdersEquity_4DA76B25A9FE732D0B3BCB475C1E9888,us_gaap_value,unit_ref,usd
us-gaap_StockholdersEquity_4DA76B25A9FE732D0B3BCB475C1E9888,us_gaap_value,decimals,-6
us-gaap_StockholdersEquity_4DA76B25A9FE732D0B3BCB475C1E9888,us_gaap_value,scale,6
us-gaap_StockholdersEquity_4DA76B25A9FE732D0B3BCB475C1E9888,us_gaap_value,format,ixt:numdotdecimal
us-gaap_StockholdersEquity_4DA76B25A9FE732D0B3BCB475C1E9888,us_gaap_value,value,"80,342"
us-gaap_StockholdersEquity_4DA76B25A9FE732D0B3BCB475C1E9888,label_label,item_type,label_label
us-gaap_StockholdersEquity_4DA76B25A9FE732D0B3BCB475C1E9888,label_label,id,lab_us-gaap_StockholdersEquity_4DA76B25A9FE732D0B3BCB475C1E9888_periodEndLabel_en-US
us-gaap_StockholdersEquity_4DA76B25A9FE732D0B3BCB475C1E9888,label_label,label,lab_us-gaap_StockholdersEquity_4DA76B25A9FE732D0B3BCB475C1E9888
us-gaap_StockholdersEquity_4DA76B25A9FE732D0B3BCB475C1E9888,label_label,role,http://www.xbrl.org/2003/role/periodEndLabel
us-gaap_StockholdersEquity_4DA76B25A9FE732D0B3BCB475C1E9888,label_label,type,resource
us-gaap_StockholdersEquity_4DA76B25A9FE732D0B3BCB475C1E9888,label_label,lang,en-US
us-gaap_AccountingPoliciesAbstract_F26F76334A925B8DAAF925C35888C7CC,label_id,lab_us-gaap_AccountingPoliciesAbstract_F26F76334A925B8DAAF925C35888C7CC,None
us-gaap_AccountingPoliciesAbstract_F26F76334A925B8DAAF925C35888C7CC,location_id,loc_us-gaap_AccountingPoliciesAbstract_F26F76334A925B8DAAF925C35888C7CC,None
us-gaap_AccountingPoliciesAbstract_F26F76334A925B8DAAF925C35888C7CC,us_gaap_id,us-gaap:AccountingPoliciesAbstract,None
us-gaap_AccountingPoliciesAbstract_F26F76334A925B8DAAF925C35888C7CC,label_label,item_type,label_label
us-gaap_AccountingPoliciesAbstract_F26F76334A925B8DAAF925C35888C7CC,label_label,id,lab_us-gaap_AccountingPoliciesAbstract_AD5325AD551079AA119BD32950A1830A_label_en-US
us-gaap_AccountingPoliciesAbstract_F26F76334A925B8DAAF925C35888C7CC,label_label,label,lab_us-gaap_AccountingPoliciesAbstract_F26F76334A925B8DAAF925C35888C7CC
us-gaap_AccountingPoliciesAbstract_F26F76334A925B8DAAF925C35888C7CC,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_AccountingPoliciesAbstract_F26F76334A925B8DAAF925C35888C7CC,label_label,type,resource
us-gaap_AccountingPoliciesAbstract_F26F76334A925B8DAAF925C35888C7CC,label_label,lang,en-US
us-gaap_NewAccountingPronouncementsOrChangeInAccountingPrincipleTable_D47953371A335EA79C753F675391ED82,label_id,lab_us-gaap_NewAccountingPronouncementsOrChangeInAccountingPrincipleTable_D47953371A335EA79C753F675391ED82,None
us-gaap_NewAccountingPronouncementsOrChangeInAccountingPrincipleTable_D47953371A335EA79C753F675391ED82,location_id,loc_us-gaap_NewAccountingPronouncementsOrChangeInAccountingPrincipleTable_D47953371A335EA79C753F675391ED82,None
us-gaap_NewAccountingPronouncementsOrChangeInAccountingPrincipleTable_D47953371A335EA79C753F675391ED82,us_gaap_id,us-gaap:NewAccountingPronouncementsOrChangeInAccountingPrincipleTable,None
us-gaap_NewAccountingPronouncementsOrChangeInAccountingPrincipleTable_D47953371A335EA79C753F675391ED82,label_label,item_type,label_label
us-gaap_NewAccountingPronouncementsOrChangeInAccountingPrincipleTable_D47953371A335EA79C753F675391ED82,label_label,id,lab_us-gaap_NewAccountingPronouncementsOrChangeInAccountingPrincipleTable_94C88F52644080D0F192D32950A14C13_label_en-US
us-gaap_NewAccountingPronouncementsOrChangeInAccountingPrincipleTable_D47953371A335EA79C753F675391ED82,label_label,label,lab_us-gaap_NewAccountingPronouncementsOrChangeInAccountingPrincipleTable_D47953371A335EA79C753F675391ED82
us-gaap_NewAccountingPronouncementsOrChangeInAccountingPrincipleTable_D47953371A335EA79C753F675391ED82,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_NewAccountingPronouncementsOrChangeInAccountingPrincipleTable_D47953371A335EA79C753F675391ED82,label_label,type,resource
us-gaap_NewAccountingPronouncementsOrChangeInAccountingPrincipleTable_D47953371A335EA79C753F675391ED82,label_label,lang,en-US
us-gaap_AdjustmentsForNewAccountingPronouncementsAxis_C0B501CE85FF593792CC6DF152E7F623,label_id,lab_us-gaap_AdjustmentsForNewAccountingPronouncementsAxis_C0B501CE85FF593792CC6DF152E7F623,None
us-gaap_AdjustmentsForNewAccountingPronouncementsAxis_C0B501CE85FF593792CC6DF152E7F623,location_id,loc_us-gaap_AdjustmentsForNewAccountingPronouncementsAxis_C0B501CE85FF593792CC6DF152E7F623,None
us-gaap_AdjustmentsForNewAccountingPronouncementsAxis_C0B501CE85FF593792CC6DF152E7F623,us_gaap_id,us-gaap:AdjustmentsForNewAccountingPronouncementsAxis,None
us-gaap_AdjustmentsForNewAccountingPronouncementsAxis_C0B501CE85FF593792CC6DF152E7F623,label_label,item_type,label_label
us-gaap_AdjustmentsForNewAccountingPronouncementsAxis_C0B501CE85FF593792CC6DF152E7F623,label_label,id,lab_us-gaap_AdjustmentsForNewAccountingPronouncementsAxis_01C5DE52533961001789D32950A19A74_label_en-US
us-gaap_AdjustmentsForNewAccountingPronouncementsAxis_C0B501CE85FF593792CC6DF152E7F623,label_label,label,lab_us-gaap_AdjustmentsForNewAccountingPronouncementsAxis_C0B501CE85FF593792CC6DF152E7F623
us-gaap_AdjustmentsForNewAccountingPronouncementsAxis_C0B501CE85FF593792CC6DF152E7F623,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_AdjustmentsForNewAccountingPronouncementsAxis_C0B501CE85FF593792CC6DF152E7F623,label_label,type,resource
us-gaap_AdjustmentsForNewAccountingPronouncementsAxis_C0B501CE85FF593792CC6DF152E7F623,label_label,lang,en-US
us-gaap_TypeOfAdoptionMember_E36B8DB3D048504B92850A155E1485CD,label_id,lab_us-gaap_TypeOfAdoptionMember_E36B8DB3D048504B92850A155E1485CD,None
us-gaap_TypeOfAdoptionMember_E36B8DB3D048504B92850A155E1485CD,location_id,loc_us-gaap_TypeOfAdoptionMember_E36B8DB3D048504B92850A155E1485CD,None
us-gaap_TypeOfAdoptionMember_E36B8DB3D048504B92850A155E1485CD,us_gaap_id,us-gaap:TypeOfAdoptionMember,None
us-gaap_TypeOfAdoptionMember_E36B8DB3D048504B92850A155E1485CD,label_label,item_type,label_label
us-gaap_TypeOfAdoptionMember_E36B8DB3D048504B92850A155E1485CD,label_label,id,lab_us-gaap_TypeOfAdoptionMember_98BCD7768CECDA0F0B9FD32950A1594F_label_en-US
us-gaap_TypeOfAdoptionMember_E36B8DB3D048504B92850A155E1485CD,label_label,label,lab_us-gaap_TypeOfAdoptionMember_E36B8DB3D048504B92850A155E1485CD
us-gaap_TypeOfAdoptionMember_E36B8DB3D048504B92850A155E1485CD,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_TypeOfAdoptionMember_E36B8DB3D048504B92850A155E1485CD,label_label,type,resource
us-gaap_TypeOfAdoptionMember_E36B8DB3D048504B92850A155E1485CD,label_label,lang,en-US
us-gaap_AccountingStandardsUpdate201602Member_77209642C4595DCBA8A2195AADDFF8D1,label_id,lab_us-gaap_AccountingStandardsUpdate201602Member_77209642C4595DCBA8A2195AADDFF8D1,None
us-gaap_AccountingStandardsUpdate201602Member_77209642C4595DCBA8A2195AADDFF8D1,location_id,loc_us-gaap_AccountingStandardsUpdate201602Member_77209642C4595DCBA8A2195AADDFF8D1,None
us-gaap_AccountingStandardsUpdate201602Member_77209642C4595DCBA8A2195AADDFF8D1,us_gaap_id,us-gaap:AccountingStandardsUpdate201602Member,None
us-gaap_AccountingStandardsUpdate201602Member_77209642C4595DCBA8A2195AADDFF8D1,label_label,item_type,label_label
